Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
West,Peaty,Cotton,668.0884022960131,21.535011659114343,True,True,Cloudy,75,6.018700680902944
West,Clay,Wheat,742.9459915463652,26.04895970976276,True,True,Sunny,68,6.551189080612582
North,Chalky,Soybean,635.1382886000396,34.51370675943878,True,True,Cloudy,78,6.737970739885863
West,Silt,Maize,897.022866535388,39.25519355774327,False,True,Sunny,114,7.019178165827521
West,Sandy,Wheat,647.9616989109526,18.558739678927328,True,False,Sunny,64,5.922338491285552
East,Peaty,Cotton,175.87725068723887,37.9704458084617,False,True,Sunny,84,3.6655376409374014
West,Peaty,Maize,784.0967752324625,32.46900272689385,True,True,Rainy,62,7.952658959205898
West,Sandy,Wheat,963.1231461619508,23.949661680777467,True,True,Cloudy,83,7.951778649317576
South,Sandy,Rice,913.2559845269436,24.969977530189546,True,True,Sunny,89,7.037701059267482
North,Sandy,Barley,386.49678211955023,16.11189806815273,False,True,Rainy,89,3.759161040188365
West,Loam,Rice,307.5969961301455,31.6301191863718,False,True,Cloudy,141,2.58279783474323
South,Chalky,Maize,158.37503698129655,18.09543221611369,True,False,Sunny,88,2.688438358585337
South,Clay,Wheat,520.7889987109701,23.947143406288557,False,True,Cloudy,116,3.722706190554546
North,Sandy,Rice,886.2770829849837,29.45286534031434,True,True,Rainy,81,8.650574453492013
North,Loam,Barley,132.63969195082893,31.719676231879102,True,False,Sunny,132,3.386315784935448
East,Sandy,Cotton,639.107583716195,39.37428176241841,True,False,Cloudy,82,5.701127580714802
West,Clay,Barley,274.16214193487343,38.28275892841738,True,True,Sunny,138,4.28659037824031
South,Loam,Maize,778.8141289600006,18.10394436350604,True,True,Cloudy,95,6.5989873981801495
North,Sandy,Soybean,250.7417539017244,32.684029524699376,True,True,Cloudy,80,3.999248134008023
North,Peaty,Cotton,268.8973499661355,24.10075599023673,False,True,Sunny,131,2.820611608996405
North,Loam,Cotton,875.9793729901442,26.74338153978637,False,True,Sunny,100,5.770157382853186
South,Loam,Soybean,570.3984842879561,25.072092372505807,True,True,Cloudy,79,5.817948796080183
West,Peaty,Cotton,711.3647310726735,17.40531801430035,True,True,Cloudy,135,6.171973472537197
West,Clay,Barley,783.7721975019002,34.714071683732456,False,True,Sunny,102,5.320148144866767
West,Clay,Maize,342.9205500821212,22.68512722917204,True,False,Cloudy,78,3.906055335502424
East,Silt,Soybean,703.0583192589485,29.548342097798887,True,False,Cloudy,118,5.965869435513701
North,Chalky,Rice,144.57870225548174,22.0210949566206,False,True,Rainy,122,2.5615955202293854
West,Loam,Maize,650.1867215412375,35.49232115115815,False,False,Cloudy,61,4.00064802147578
East,Silt,Maize,947.4195640514642,37.30507188423837,False,True,Rainy,142,6.320097647069023
South,Sandy,Cotton,162.075662317038,31.343971098702045,False,True,Cloudy,110,3.062296150449038
South,Loam,Maize,900.0023879346571,37.48999799486613,False,True,Sunny,105,6.721050249927403
South,Sandy,Cotton,353.0463035652481,37.34546718557364,False,False,Cloudy,120,2.7861260491968323
East,Clay,Maize,482.76513217397945,32.419245178619335,True,False,Rainy,75,3.815198569201698
South,Peaty,Soybean,212.8577685431748,21.97636068464712,True,True,Rainy,74,4.116229351161744
West,Clay,Maize,982.147827678577,26.788227447408136,True,True,Sunny,105,7.594348887269428
West,Loam,Barley,555.722555765574,20.27219808640263,True,True,Cloudy,90,6.140499493742245
South,Clay,Maize,511.5672862236914,17.317866209444922,False,True,Cloudy,131,4.297825885121521
East,Clay,Soybean,417.8859211990337,31.71339369234201,True,False,Rainy,140,4.267770448859806
North,Silt,Rice,660.5655492730905,35.303945734911366,True,True,Rainy,77,6.662613942846155
South,Chalky,Rice,678.0169536586282,15.781417790165357,False,True,Rainy,121,4.961248463155819
North,Clay,Barley,586.6880746813915,16.138292103001238,False,False,Cloudy,90,4.089136692375378
North,Chalky,Maize,802.0610828652442,25.58868985401562,True,False,Rainy,61,6.62346412984494
North,Clay,Maize,629.9200709605294,15.111044218310653,False,False,Cloudy,131,3.0762859930146256
South,Sandy,Maize,370.6130636822599,25.728737052430965,True,False,Rainy,105,4.354254054400318
West,Peaty,Rice,370.75066244017495,25.502603234631763,True,False,Rainy,114,3.168440202432392
North,Chalky,Rice,673.1991166546056,23.093499821837444,True,False,Cloudy,116,5.865484486393175
West,Peaty,Cotton,570.9388429109856,30.29685761973553,True,False,Sunny,105,4.714128742459812
South,Silt,Cotton,568.4099782585685,16.40459407132417,False,False,Cloudy,71,3.2386136020249623
East,Chalky,Wheat,752.8190540180221,21.09968514314155,False,False,Sunny,137,3.784087391540963
West,Silt,Maize,806.4036329863005,19.266538363608817,False,False,Sunny,125,4.788677962175564
North,Sandy,Wheat,419.92991528668335,38.27401815170904,False,True,Cloudy,112,4.851092941951813
East,Silt,Rice,460.12610200957175,26.05397346728926,True,True,Cloudy,61,6.155508676012668
East,Chalky,Soybean,428.4490616744117,18.605548590655992,False,True,Sunny,78,4.113940551794825
East,Loam,Barley,783.52602686393,39.27060072075447,False,True,Cloudy,108,6.258721527744511
West,Peaty,Wheat,361.6067991854133,31.51225824623804,False,True,Cloudy,135,3.949774341083136
North,Clay,Barley,694.5890515026709,36.151235449518566,True,False,Sunny,65,6.54985513402217
North,Sandy,Rice,757.0673923528655,38.64774305835407,True,True,Sunny,61,7.932531911807573
East,Chalky,Rice,440.041624195792,19.277641979436886,True,True,Rainy,117,5.393393849506819
South,Sandy,Cotton,987.9105466856246,33.49226028166155,True,False,Rainy,88,7.095524618507239
South,Silt,Maize,279.07201629586854,21.970921825593795,True,True,Sunny,113,4.543816719530217
South,Peaty,Maize,614.3830613779801,37.06769727046265,True,False,Cloudy,121,5.088143986559685
South,Peaty,Maize,965.4626121073876,39.65640095086087,True,False,Cloudy,67,7.503062668806352
East,Peaty,Maize,385.4502520615126,36.39946453951182,False,True,Sunny,117,3.888938465149719
West,Silt,Rice,989.0339208171428,35.70166872964592,True,False,Cloudy,61,7.600361074895727
East,Sandy,Cotton,582.2942826003667,30.432213853717684,False,True,Cloudy,84,5.276636293732919
East,Sandy,Barley,880.1869484168287,30.663776057263348,False,True,Rainy,111,5.650643254296671
South,Peaty,Barley,744.1419856509987,26.92029945279332,True,True,Cloudy,123,6.594440802215223
North,Silt,Rice,667.7431246263524,39.620010704478986,True,False,Sunny,112,5.0797980119058295
West,Peaty,Soybean,928.0067196907564,39.5831386011929,False,False,Sunny,98,5.073426963341248
South,Peaty,Wheat,922.9381417746008,38.8555045532353,True,False,Rainy,83,7.504344405025272
West,Sandy,Maize,702.2557179127058,28.73317076270809,True,True,Rainy,133,6.825729960806835
North,Clay,Wheat,557.2551081801132,17.265326793155854,True,True,Rainy,125,6.042923890469353
East,Clay,Rice,830.2578295824186,37.67221585341459,False,False,Cloudy,92,4.7181414903131005
West,Silt,Soybean,400.140482580973,37.37828192995445,False,False,Sunny,106,2.3891205835887104
East,Silt,Wheat,680.2897304605796,23.121340047744177,False,True,Sunny,131,4.018172243741933
South,Chalky,Rice,417.049714940954,36.20664841159871,True,True,Sunny,89,5.9172593334149735
East,Loam,Maize,868.3987081387813,18.380347550486228,False,True,Sunny,127,5.502381531369764
West,Silt,Barley,954.2644272194116,15.139349343652109,True,False,Rainy,149,6.898895507824391
North,Clay,Maize,289.9524146313323,37.90844668874247,False,False,Sunny,107,2.107571039431353
West,Peaty,Cotton,598.2328445787041,39.47717262608484,True,False,Cloudy,145,5.235768048772668
East,Clay,Wheat,226.70558649793705,29.632594647142454,True,True,Rainy,78,4.947669384062637
North,Peaty,Cotton,839.2414112230358,31.73442875103696,False,True,Sunny,65,6.426528210101602
North,Sandy,Wheat,165.25521118084504,28.705750615355985,False,True,Rainy,145,2.7628324054575306
East,Loam,Rice,821.4753491253031,25.10026712574038,True,True,Cloudy,71,7.73678727803977
North,Clay,Rice,786.1475439455779,22.18565229700638,False,False,Rainy,95,4.131131110670478
North,Loam,Wheat,635.8471983666749,28.43545294317838,True,True,Sunny,86,6.809034191028409
West,Peaty,Rice,376.9309261425724,17.01399278348014,True,True,Cloudy,71,5.02798565608024
West,Chalky,Barley,729.7615087518304,30.65027719073344,False,True,Cloudy,78,5.819169034581673
South,Peaty,Barley,609.6268220916936,38.16346673572856,True,True,Cloudy,61,6.568630183169765
East,Loam,Rice,617.8268558200796,26.62021174861417,False,False,Cloudy,145,3.283264767820373
South,Sandy,Soybean,988.0661050739476,29.686977831308177,True,True,Sunny,114,8.432395938056501
East,Sandy,Rice,185.25119809023755,24.68216423076668,False,False,Rainy,145,0.7245418484116454
East,Silt,Rice,248.03133526271384,34.704298966017305,False,True,Cloudy,89,2.653527954636406
East,Loam,Rice,726.8716356925224,30.549383179027352,True,True,Rainy,125,6.192092823155859
West,Sandy,Maize,197.1674473476237,33.163095256405256,False,True,Cloudy,97,3.945142137574261
North,Chalky,Cotton,702.7330968317835,36.37308981835479,True,True,Rainy,147,6.45518637610793
South,Silt,Rice,448.30207545153326,16.58556134797824,False,False,Rainy,74,2.634612902160774
East,Chalky,Soybean,837.2788670732199,17.37263069760076,True,True,Rainy,94,7.18791398704948
West,Peaty,Cotton,646.9436535554752,22.50414176047689,False,True,Rainy,147,4.959425218034742
East,Sandy,Soybean,144.14631052924807,34.286516829176605,False,False,Cloudy,97,2.103328833519943
South,Sandy,Barley,962.1565708562975,15.933353304133131,False,False,Cloudy,121,4.817447893374852
East,Sandy,Soybean,158.2530248444987,38.0088812372086,False,True,Cloudy,131,2.480136850284105
West,Chalky,Maize,516.7187803665768,30.355273887108048,True,True,Cloudy,89,5.485044610021628
East,Peaty,Cotton,366.3218151201309,39.33928360398348,False,False,Sunny,95,2.270891338411829
North,Peaty,Barley,589.5433927818165,34.879195477025576,False,False,Sunny,110,3.9410387376424567
East,Chalky,Rice,964.69308744487,23.80784878098596,True,True,Rainy,88,7.847194176687607
North,Sandy,Cotton,242.16089193733964,37.78838190448739,False,False,Sunny,106,1.462763031670029
East,Silt,Wheat,189.31885765837063,16.543311166328138,False,True,Cloudy,134,2.5296506922892767
West,Silt,Barley,336.7398124475337,33.56477927498619,True,False,Rainy,70,4.058852884405384
East,Chalky,Barley,136.46679980250622,20.378998210768977,True,True,Rainy,65,4.562311715092384
East,Loam,Wheat,773.7590457265785,32.221756737559176,True,False,Rainy,123,5.532247789353602
East,Clay,Barley,957.6464629456452,32.04709965644166,True,True,Cloudy,65,8.541091852471354
East,Loam,Barley,257.2704826694703,34.59105572361568,False,True,Sunny,105,3.8997027787879945
East,Silt,Maize,125.4374900034259,15.928564943289503,False,False,Rainy,109,1.0339620010339654
West,Peaty,Cotton,198.74068957917837,23.74766334051987,True,False,Rainy,68,2.928559479185699
South,Chalky,Rice,139.9133156126722,29.907588964359924,False,True,Rainy,65,2.0107229475119466
East,Peaty,Soybean,983.6507455241654,25.215885543478617,False,False,Cloudy,141,5.78043203378368
West,Clay,Soybean,943.1037321260362,33.513517979914404,False,True,Rainy,117,5.715476497239863
West,Chalky,Wheat,688.5252168824683,18.009530198373543,False,False,Rainy,103,3.3879829204705487
East,Clay,Barley,564.8431442167699,25.21407969162323,True,True,Cloudy,127,5.98787096425607
East,Loam,Maize,982.5956595698416,24.97350226732159,False,False,Rainy,72,5.608021250596083
North,Loam,Soybean,355.58810658115254,21.459543968855563,False,True,Rainy,133,3.308312093669483
South,Chalky,Barley,656.6963499534207,23.885012093942663,False,False,Cloudy,110,3.3967491252741917
South,Clay,Wheat,931.1617216862948,20.41722965601586,False,False,Rainy,107,5.129138821118939
East,Sandy,Maize,618.9719573831128,25.107615045192347,False,False,Rainy,67,4.023127465628911
South,Silt,Maize,594.734094184774,15.082368823140804,True,True,Cloudy,118,5.281869422377482
North,Clay,Soybean,940.0792679846008,35.19760835785576,True,False,Sunny,115,7.0204222397940885
West,Loam,Soybean,566.9412279024793,34.09906607213573,False,True,Sunny,87,5.365728261621694
North,Loam,Cotton,514.6812605940077,19.80915678577045,False,True,Sunny,104,4.33795126856326
West,Peaty,Cotton,209.1507677832413,31.42090532192601,True,True,Sunny,69,4.345296634504018
West,Silt,Cotton,778.4547250433761,16.4284951843219,False,False,Rainy,108,5.411377554718082
East,Peaty,Wheat,455.3778314362263,17.74928215974081,False,True,Cloudy,80,3.893699057650017
North,Chalky,Soybean,185.137763838924,24.73457564237519,False,True,Cloudy,103,1.83988686696836
West,Silt,Soybean,990.996607683406,39.03842275963764,False,True,Rainy,131,8.46672490099189
North,Loam,Rice,135.18681721290434,30.70894318376353,False,False,Cloudy,84,1.4168348018390884
West,Peaty,Rice,592.3836890465298,20.958596617903687,True,False,Cloudy,139,3.9767024625078538
East,Chalky,Wheat,438.952168672443,23.9471285545568,False,True,Cloudy,122,3.956927500999333
North,Clay,Cotton,838.5300213415356,38.21540037499939,True,True,Cloudy,118,7.336379147359984
West,Peaty,Cotton,867.5479291093137,25.437167839840573,True,False,Sunny,80,6.606009423092432
East,Peaty,Cotton,506.895001001342,35.21143696067403,False,True,Cloudy,72,3.621026630204225
South,Chalky,Wheat,477.3691593544711,37.56301615527302,False,True,Sunny,64,3.4658216039033176
South,Silt,Barley,648.5269596374826,22.65534799961493,True,True,Rainy,101,7.04172698179597
West,Sandy,Cotton,869.4116567008448,24.845050547398657,True,False,Cloudy,124,7.299450948300389
West,Chalky,Maize,518.1971562653061,38.697852795745895,True,False,Rainy,117,4.435882920413492
East,Silt,Barley,764.1325457702658,31.152518442613857,True,True,Rainy,105,6.824858732150076
East,Clay,Wheat,381.81028257653566,24.345175958218142,False,True,Sunny,99,3.025247259371885
West,Peaty,Soybean,102.74124562782796,19.413809254921222,False,True,Rainy,75,2.4358631368670536
North,Silt,Wheat,808.5496312992051,39.56521049375072,True,True,Sunny,83,6.733871709042383
East,Clay,Wheat,411.3965107800413,38.59074368097495,True,False,Cloudy,99,5.216580413289916
West,Clay,Wheat,103.9071360828528,25.09723907065177,False,True,Rainy,103,2.4260247606876617
West,Sandy,Rice,598.0578429775446,27.071319865441268,True,True,Rainy,120,5.734499089369431
West,Peaty,Rice,387.1205109380832,39.99711392848984,True,True,Cloudy,120,5.659839313127208
South,Peaty,Wheat,552.4943653329473,32.95005192388125,False,True,Rainy,73,3.974697707933346
West,Clay,Soybean,115.3994892724825,29.75523551470623,True,True,Rainy,148,3.827260473129848
North,Chalky,Soybean,805.3001819188871,19.65334429764029,True,True,Cloudy,96,6.905226241731509
South,Sandy,Rice,194.7725978616268,22.561818821390816,False,False,Rainy,145,1.082829293881666
South,Silt,Soybean,787.8387596215842,34.87010185500611,True,False,Cloudy,103,5.640309146536623
South,Chalky,Cotton,941.0317032360372,38.51796752653752,True,True,Cloudy,140,8.312025087831787
East,Loam,Rice,712.6899454402346,15.804778681073984,False,False,Rainy,61,3.783293614789072
West,Sandy,Rice,280.0659725125047,16.574185733987232,False,False,Sunny,130,1.1327171178370283
West,Chalky,Maize,247.85528483829745,33.509243522140046,True,False,Cloudy,83,2.870096422410388
East,Chalky,Wheat,603.7900826751168,17.051929906325306,True,False,Rainy,108,4.1872455539301
West,Loam,Barley,412.4136720462181,16.716639898824372,False,False,Sunny,79,2.69303874631222
West,Chalky,Maize,495.2786663477558,23.464122284259588,True,True,Rainy,135,5.853055919551506
East,Loam,Barley,377.503934603962,26.25543425134882,True,False,Cloudy,68,3.0746899515340367
South,Peaty,Maize,511.9554976633044,35.8090769902922,False,False,Sunny,142,3.33592339460039
West,Clay,Barley,823.2270749439288,30.982506925381376,False,False,Sunny,118,5.294195571039842
South,Clay,Soybean,610.5712778891316,25.330394520397604,True,False,Rainy,109,5.177273821608589
North,Silt,Maize,693.2187547248369,35.580294621895746,False,False,Cloudy,109,3.7183992080955632
East,Clay,Cotton,951.9556531797869,17.823131714228943,True,True,Rainy,63,7.004601928896117
West,Silt,Cotton,864.5216896890446,23.901832190216545,True,False,Sunny,83,5.696394615085962
South,Chalky,Maize,274.86835873205587,20.585692387617183,False,False,Sunny,136,2.413198544303532
West,Peaty,Soybean,739.7171512448633,17.70590836127771,True,True,Sunny,79,7.034650553118633
South,Clay,Wheat,246.5293638881562,24.117220600361243,True,True,Cloudy,106,4.468691082417896
South,Silt,Soybean,891.9813078528857,37.85182203298758,True,False,Cloudy,73,6.918280344448749
West,Sandy,Wheat,272.0113138099372,31.15462937031524,False,False,Sunny,109,1.9486379725797265
West,Clay,Cotton,463.62489931249934,22.604372353218157,True,False,Cloudy,70,4.576725273465919
South,Clay,Wheat,168.44514134049757,36.01910231566171,False,False,Cloudy,128,2.0940866714217927
North,Loam,Cotton,745.3878315923067,16.65821788995869,True,False,Rainy,73,6.399961120838825
North,Peaty,Cotton,364.37309103977,22.023061649594364,True,True,Sunny,101,5.425212867648944
South,Loam,Wheat,754.4707432041895,27.353705560039096,True,False,Sunny,73,5.4415945772133885
North,Clay,Wheat,538.8791540745358,22.54565272116819,False,True,Rainy,106,4.15310071093332
South,Clay,Soybean,104.81520703149182,37.97192315125966,True,True,Rainy,93,4.536620896772433
South,Chalky,Cotton,888.9883346604788,36.07670016622252,True,True,Rainy,107,8.881839708475555
West,Chalky,Cotton,710.5225492993804,28.57678787068085,False,False,Sunny,92,3.888745900877727
